"070200040802","County Ditch Number Thirtyone","MN",81.85,47233.2037347744,21452.3772622506,NA,9,11,11.2073116810061,NA,2042.97450847393,155.794842153788,NA,6106.84276152507,300.925529586617,NA,1,49.8803787752986,290,2468.09558757795,613.637446486391,57.057104498148,101.317136824131,751.12037637597,8,246.580115023069,8,886.379393951502,145.666369217972,6649.56859943701,2,2.11486452817917,1158.48103087582,2,175.406894860532,NA,2,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.574272572994232,9.13579360581934,102.681934496395,15.4988871999085,NA,NA,NA,NA
"070200080707","Lower Sleepy Eye Creek","MN",94.23,46065.8367453926,44712.6177143337,NA,400.636022392244,40,21.319972217083,NA,1474.28830431917,307.468162110075,NA,452,1,NA,5.00061901169829,6,19.0435926839709,3300.5536002497,487.714324036846,58.9661899916828,261.628537314173,1697.41638371069,13,77.492519043386,13,1159.94399131864,212.144445835496,3766.75463495816,NA,1,93.1153255372774,4,48.7027542302385,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.743783980608,1,108.356825436815,11.0712402677163,NA,2.0662432955578,NA,NA
"070200040102","Lower County Ditch Number Nine","MN",89.46,49848.0161950822,34827.6500452577,4,105.341242590919,2,176.934524178505,NA,475.341666297987,118.700296824798,NA,1742.15835932695,23.8413871526718,1,3,261.589167996775,67.256548717618,3590.55320786598,691.025278035137,70.5203887192765,149.623272382516,1604.01790329661,14.2338196076453,157.296147380257,5,1209.04783995231,107.385986864567,4130.38817272187,NA,9.85008120536804,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.6391775961965,1.33037299662828,108.068093892449,1.74187779426575,NA,NA,NA,NA
"051201140905","Big Creek","IL",91.29,28386.3186888287,31750.951300926,NA,NA,NA,NA,NA,33.0391953624785,308.926149467472,NA,NA,NA,NA,NA,10,392,4105.48860968079,2394.24526123313,755.081953417175,26.5824909210205,12068.0542360121,12,480.157606353052,2,14751.8209691585,1618.02648982592,57,NA,329.943104047794,NA,10,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,3939.31761164375,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.780344617433,53.2026078291237,21.8515357486904,1.80841529369354,NA,NA,NA
"070200040504","Judicial Ditch Number Twenty","MN",66.76,31595.4331425938,32984.1473891608,3,62.3044379521161,74,55.1623692139983,NA,1400.73343336792,115.733752528497,1,14,6.98548465967178,NA,NA,94,68.6562728881836,2647.9080807924,123.357580814045,5,69.8342782682739,208.692627508659,1,45.6821569800377,0.268404811620712,608.107015902176,10,3974.40025883631,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0624899882823,0.427423258777708,92.1165711216163,0.701275169849396,NA,NA,NA,NA
"070200120609","Outlet High Island Creek","MN",79.1,32332.5579053019,23599.7960973578,NA,43.1252744942904,5,9.39105090498924,NA,1635.89567970131,270.319989927113,NA,13,NA,1,6,3,2989.28173660114,2065.25113239095,1681.66409619176,870.664062146938,186.026885719039,14688.7016757541,14.0020842135418,116.822380423546,23,2217.58935013336,636.332361980109,4130.95214430434,NA,284.45515948534,25.540712621063,2,11,NA,NA,NA,NA,NA,NA,23.261262267828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01610016450286,9.0096193831414,109.989635139704,0.17105470597744,NA,NA,2.40275929495692,NA
"070200060702","County Ditch Number Eighty-Redwood River","MN",74.48,36118.2709735085,31359.8444722738,NA,225.80556024611,10,21.7128323614597,3,379.62968112505,129.585740067065,NA,18,42.4862990677357,NA,1,650.875700384378,120.640762597322,2824.98815029384,241.428924219683,13.3089531362057,226.301134541631,458.97127841413,8,78,10,1989.26454129283,171.054831914604,7646.53415563727,NA,NA,3,0.0725669637322426,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9019258897752,1,85.9035972425481,7.47905731736682,NA,6.09354284405708,NA,NA
"050800011004","Headwaters Greenville Creek","IN,OH",89.68,36299.3241545196,38640.8559823124,NA,NA,NA,NA,NA,935.796961057582,380.096637141192,NA,NA,NA,NA,NA,22.7824996262789,78,4333.6174223986,1164.27855534479,459.64021639555,25,9592.42252714204,4,20,9,5765.52084119839,103.322354346514,41,NA,54.0939089357853,NA,1526.14546198852,NA,20,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,154,2,NA,7.00723508791998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91001904010773,29.6886434296612,33.9210893926211,68.8133317870088,5.78693881630898,NA,NA,NA
"070200040601","Judicial Ditch Number Seven","MN",75.92,34805.0487698859,32459.2814770385,NA,992.765459008791,138.281533613801,310.808486523769,40.2925193989649,2059.11704300239,273.554703328758,4,90.3130578398705,526.498952430673,4,NA,386.204222545028,95,2488.18440513731,439.659435851805,88.0457766223699,218.211474713869,286.080230773354,6,42.9289643559023,4,3281.68175050848,11,5270.52382122724,2,1,23,3,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3646142506041,47.855056169501,51.5853482089587,2.02809964120388,NA,1.79177874326706,NA,NA
"070200120603","Upper High Island Creek","MN",84.41,41164.6431560145,27576.3646614984,NA,691.730592021719,44,41,NA,952.483171587111,234.040809306898,NA,460.856958668301,6,NA,2,4,1044,2987.9905693343,601.50952366693,182.857224299805,110.188717139652,1519.94846246569,2,26.2335769608617,5,1636.83110610931,78.9983461797237,7941.43823464029,NA,36.9020670801401,3630.18281040028,NA,2805.7300372429,NA,4,2,NA,NA,NA,NA,0.00087833078578114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.896309056203,NA,NA,NA,NA,NA
